image_id	score	url	categories	vqa	vqg
278467	0.6	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000278467.jpg	47---47---1---47---67---67	Why is there a crocheted monster on the table?---What color is the plate?---What type of food is in the image?---What is the side item on the plate?---What is in the glass next to the plate?---How many mason jars are there?---How many glasses of beer are on the table?	Why does this pizza cheese look bad?---Where did the pizza come from?---What is on the pizza?---What is on that pizza?---Was it home made?
348843	0.6	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000348843.jpg	62---47---62---62---67	What is the light fixture called?---Is there a coffee cup in the picture?---How many computers are in the image?---Does the plant need water?	What is behind the laptop?---Why does he need two computers?---When did lava lamps first come on the scene?---Is that a new computer?---Whose computers are these?
559995	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000559995.jpg	62---62---62---62---62---62---3---1---1---1---3---3---3---3---67---62---62---62---3---62---62---67---62	What is the purpose of the green umbrellas?---What kind of business is the corner store?---What is the man walking away from?---Is this a housing development?---What kind of car is this?---Is the car riding down a one way street?---What is the purpose of the establishment?---Are all cars clearly in focus?---Which direction is the Einbahnstrasse?---Why are people on the crosswalk?---What does the sign say?---Which way would you go if you needed to go to the hospital?	Is the store open?---Why do they have a one way sign in the only direction you can go in?---Where is this street?---What city is this?---Where is that car going?
1822	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000001822.jpg	67---47---62---62---62---1	What might be used to cool the room's temperature?---Is this a living room?---Does the furniture look comfortable?---How many windows are there?	What kind of furniture is that?---What is that?---What do you do with the extra space?---Where is this?---Does this look arabic?
559900	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000559900.jpg	1---47---67---1---62	Are both children wearing striped shirts?---What kind of food is the kid on the left eating?---Is the child on the left wearing a hat?	Did someone make these boy's lunch, or is it take-out?---What type of hat is the boy wearing?---Where is that from?---Are those your kids?---Was this a special meal?
427491	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000427491.jpg	62---67---47---62---1---62	Is the man looking at the bird?---Is the bird looking at its reflection?---What type of birds are these?	What kind of birds are those?---What did you do about the birds?---Are the seagulls inside the restaurant?---How did the birds get inside?---Why did they leave their food unattended?
548564	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000548564.jpg	67---67---67---47---1---1---1---1---1---1---1---1---1---1---1---1---62---62---62---62---62---62---62---62---62---62---62---62---47---1---67---67---1	Are the people having lunch?---What color are the umbrellas?---Is it raining?	What is served in this shore side restaurant?---Are mixed drinks on the menu?---Where is that restaurant located/---Is there alcohol present?---What do you consider appropriate tourist attire?
80826	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000080826.jpg	62---62---67---67---1---1---47---47---62---62	Is the person who ordered this meal likely an adult?---What color is the bottle?---What type of food is that?---Has anyone had a slice of the pizza yet?	Is there ham on the pizza in front?---Did you like the pizza?---What kind of pizza is this?---What kind of food is in the bowl?---Would you eat the whole thing in one sitting?
16359	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000016359.jpg	67---67---67---67---1---1---1---1---47---67---67---67---62---62---67	Is this indoors or outdoors?---What color is her hair?---What is the girl chewing?---What color is the food item she's eating?	How old is she?---Did she finish the pizza???---Is this a wholesale store?---How big is tat slice of pizza?---Where is she eating the pizza at?
365782	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000365782.jpg	67---1---1---1---1---62---62---62---62---62---1---47---47---47---47	What are they celebrating?---What time of year is it?---How many people are looking at the cake right now?---How many candles are there?---Does this take place in someone's home?---Where was this picture taken?	Is it his birthday?---How old is that child?---is that a birthday cake on the table?---How old is the boy turning?---How old is the child?
260604	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000260604.jpg	3---3---3---3---3---3---3---3---3---3---3---3---1---1---1---1---3---62---62---67---1---1---1---67---3	Is anyone human in this picture?---Does the picture depict legos?---Is this a bus station?	Are all those cars in front fake?---Is this a miniature city?---What station is this?---Where was this taken?---Where is this?
292597	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000292597.jpg	67---67---1---1---62---62---62---62---62---62---62---62---62---62---62---62---67---47---67---62---62	What color is the umbrella?---What seems to be floating right over the man's head?---Where is he looking?	Is this man hungry?---Is the man eating lunch?---What restaurant is this at?---Is he a chef?---What is the name of the restaurant?
566099	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000566099.jpg	62---62---62---1---1---1---62---67---1---62---1---62---1---47	What is in front of this man?---Do you think those are olives on top of that food?---What does the man have in his hand?---Do you see more than one person in the photo?	Did he eat that entire pizza?---What kind of pie is that?---How big is that pizza?---Is that a pizza?---Where is this?
305451	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000305451.jpg	62---67---1---47---1	Are they making homemade pizza?---What brand of clothing is the man wearing?---What is the man holding?	What toppings are they putting on the pizza?---What are these two people cooking?---What is on that pizza?---What are they making?---How old is the child?
354070	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000354070.jpg	62---62---62---67---1---1---47---47---67---1---62---62---62	These people are eating?---Are these people outside?---How many people are blowing bubbles?	What are they drinking?---How many wines did you taste?---Did you taste more than one wine?---Are they wine tasting?---How do they all know each other?
215523	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000215523.jpg	62---1---47---1---47---1---1---67---67	Who is the lighter colored bear portraying?---Will the teddy bears eat the food?---What toppings are on the hot dog?---What is on the hot dog?	How much did that hot dog cost?---What do you call that type of hot dog?---How much was the hotdog?---How good was the hot dog?---Does she take them everywhere?
259514	0.5714285714285714	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000259514.jpg	1---1---1---1---47---62---1---1---62---67---62	Is the older woman that is wearing glasses married?---What is on the older woman's finger?---How many laptops?	What are they doing on the laptops?---Is the woman with glasses studying?---What are they working on?---Are they at a library?---How old is the woman wearing glasses?
352107	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000352107.jpg	3---3---3---3	How many dogs are there?---What color is the vehicle?---Is the dog trying to escape?---Did this photographer mean to suggest a view within a view?---What color is the car?---What animal is on the car?---Does the car have a sunroof?	Do you keep the window rolled down for your dog?---Does this dog fall out of the car?---Where is this?---Can the dog jump out?---Does the dog get bugs in its eyes?
572254	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000572254.jpg	62	Is the cushion the dog sitting on handcrafted?---What color is the dog?---Is the dog sleeping or listening?	What kind of dog is that?---How old is the dog?---Is this dog sleepy?---Is this your dog's favorite pillow?---What is the breed of dog?
192516	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000192516.jpg	3---62	What is looking outside?---Are all the blinds open?---What is the dog sitting on?	What is the dog looking at?---What is the dog watching?---What is the dog's name?---How does the dog get onto the table?---What breed of dog is this?
366313	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000366313.jpg	3---1---3	Is the dog going potty?---Is it raining in this image?---Where is the dog peeing?	How long had it been snowing?---How cold was it out that day?---Is this taken in the U.S?---Is it okay for that dog to be peeing there?---Why doesn't he have a sweater on that dog?
452428	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000452428.jpg	1	Is this dog sad?---Does this dog seem well taken care of?---What color is the grass?	Is the dog happy?---What kind of dog is this?---How does he handle the heat?---What kind of harness is that?---Does this dog look like it's smiling to you?
513703	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000513703.jpg	1---1---1---1---1---1---1---1---3---3---1---1---3---3---3---1---1---1---1	Is the dog's mouth open?---Is the dog playing with someone?---What is the dog trying to catch?---What is the color of the frisbee?	Does the dog actually catch the frisbee?---What park is this picture taken at?---How old is the dog?---What is the dog's name?---What kind of dog is that?
251113	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000251113.jpg	67---1	What color is the paint on the wall?---What is the red object on the round wooden table?---Is this man cleaning?---What is the dog laying on?	Are the dogs sleeping?---Is that your new place?---Is that an aquarium?---What is he hoding?---What is he holding in his hand?
181413	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000181413.jpg	1	How old is the dog?---How many dogs?---What colors are the dogs?---What color is the dog?	What are those dogs looking at?---What breed of dog is this?---How many dogs do you have?---Is the dog in the back trying to climb over the dog in the front?---What does that dog's expression mean?
314879	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000314879.jpg	1	What color is the leash?---How many dogs are there?---Why is this normal dog behavior?	What kind of dogs are those?---What type of dogs are these?---Why isn't the other dog on a leash?---What kind of dog is that?---Are these two dogs friends?
359085	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000359085.jpg	62	Is the dog playing with the frisbee?---How aggressive can these dogs get?---What is the color of the dog?---Where are the puppies?---What is on the puppy's nose?---What breed of dog is that?---Where is the dog lying?---What kind of dog is here?---What has the puppy been doing?---What does the dog have in its mouth?	How old is the puppy?---What type of dog is that?---What kind of dog is he?---What kind of dog is this?---Do you think this dog likes feeling the sand underneath his paws?
226039	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000226039.jpg	1	Is the dog happy?---What do you think the hat says?---What color is the hat?---Do dogs normally wear hats?	What is the dog's name?---What is the dog's name?---How long did he let it stay on?---How old is that dog?---why does this dog look sad?
565939	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000565939.jpg	3---1---1---3	Is there a dog?---What color is the soccer ball?---What kind of goal is behind the boy?---What is the person doing?	Do you think this person knows how to throw a Frisbee?---What park is that?---Does the dog return what he fetches?---What breed of dog is it?---What breed is the dog?
499225	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000499225.jpg	62	What time of day could it be?---How many electrical outlets are visible?---Who is petting the dog?---What is the grate on the floor?	Is he bored?---Is this dog hyper?---What breed is the dog?---Is that a carpet or grate on the floor?---Is that his chair?
527832	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000527832.jpg	1	Is this a lake?---What breed of dog is this?---Does the dog want to avoid the water?	Do you think this dog knows how to swim?---Which beach is the dog at?---DOES YOUR DOG ENJOY THE BEACH?---What kind of dog is this?---What do you suppose this dog is gazing at?
580382	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000580382.jpg	1	Is the dog driving?---How many dogs are in the photo?---Which animal is this?---Does the dog look thirsty?---Is the dog happy?	Are the animals in the photo safe in the car?---Does the dog usually ride in the front seat?---What breed of dog is that?---What type of breed is the dog?---Was she scared?
267813	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000267813.jpg	1---1---1---1---1---1---1---1---1---1---1---1	What is the dog standing behind?---What type of shoe is the lady in the dress wearing?---Do these people appear overweight?	Are they at a festival?---Is the dog joining the humans?---What is the dog's name?---Where did that woman's ankles go?---Does this look like a cross-section of Americans to you?
298641	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000298641.jpg	3	Is there grass in this photo?---Is this dog having a good time?---Does the dog have on a collar?	Does he bite at the air?---What is the dog looking at---What is the dog looking at?---Is the dog howling?---What is he howling at?
372615	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000372615.jpg	3	Is this the Mojave Desert?---Is the mirror on the driver's side?---Is the dog curious about outside?---IS this in the suburbs?---What are we able to see in the mirror?---Is there more than 1 car?	Where is this?---Is the sky cloudy?---Are objects really closer than they appear?---Does the dog always ride in the back?---Does the dog love riding in the car?
163571	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000163571.jpg	3---3---3---3---3---1---1---3---3	Is this a safe way for a dog to travel?---What is this dog doing?---What is the dog in?	Do you think that dog enjoys going on rides?---Does that dog like riding on the bike?---Where were they going ?---Is the man transporting his dog?---Can the dog jump out?
375568	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000375568.jpg	62---62---62---62	Is the backyard clean?---Is there red chairs in this picture?---What is by the dogs right back paw?---Is the dog looking at the camera?	Is the dog tied up?---How much does she weigh?---Whose dog is in the photo?---How old is the puppy?---What type of dog is that?
426773	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000426773.jpg	62---1---1---62	Is the dog sleeping?---What is behind the boy?---What does the kid have in his hands?	Is the boy reading to the woman?---Are they reading to the dog?---What kind of dog is this?---What is the dog's name?---How old is the dog?
317781	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000317781.jpg	62	Is the dog alert?---What breed of dog is this?---Where is the dog sitting?	What kind of dog is that?---Who owns that dog?---Is that his chair?---What kind of dog is that?---Does your dog like to sit like this?
20613	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000020613.jpg	3	Is the dog waiting for its master?---What kind of seats are these?---Is this an old image?---What color is the car in the background?---What color is the car?---Can he roll the window up?---What kind of dog is this?	How long has the dog been in the car?---Is that dog alone in the car?---Was the car running?---What breed of dog is that?---Was he alone?
6051	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000006051.jpg	62---62---1---1---1	What color is the line?---Is this a good dog?---Is everyone wearing boots?	What is the dog's name?---Why is this dog sad?---How old is the dog?---Can you take a dog on public transportation?---What kind of vehicle is this?
31567	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000031567.jpg	3	What type of animal is this?---Is the dog in the driver's seat?---What is the dog sitting on?	What's the dog's name?---What is the dog looking at?---Is the dog waiting to leave?---Does he like to ride?---How old is the dog?
471799	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000471799.jpg	3---3	Is the window open?---What kind of animal is this?---What is the creature inside of?	What kind of dog is this?---Is this dog old?---Does the dog enjoy riding in the car?---How old is the dog?---DO you think this dog has ever tried to jump out the window?
379487	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000379487.jpg	1---1---1	Are the people skiing?---Is the person in front moving?---What sport is this?---How many people in the picture?---How cold is it?	Where is she running?---Why is this woman running away from the other people?---How hard is it to run in the snow?---Is the woman running or walking?---How cold is too cold to go jogging?
88671	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000088671.jpg	62---62---1---1	What type of pants are both people wearing?---What color is the dog?---What is the bigger dog wearing?	What is that dog carrying?---Have these dogs not met before?---Did the dogs get into a fight?---How old is the dog to the left?---Is the dog on the left a rescue dog?
360002	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000360002.jpg	3---3---1	What is the dog doing?---What color is the frisbee?---What is the dog chasing?---How many chickens are there?---Is the dog in the foreground leaping?---How many dogs are chasing the Frisbee?---What color is the house in the background?---Is this rural or urban?	How many dogs does this guy own?---Which dog will most likely catch the frisbee?---Are both dogs chasing the frisbee?---How fast is the dog running?---Are these two dogs related?
18809	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000018809.jpg	1	What breed is the dog?---Is the man homeless?---What is the dog laying in?---How many fences are between the man and the gas station?---What theme are the dog and owner going for?	Did this person get tips?---Is the guitar player homeless?---Are the human and canine in this photo homeless?---Is that guy always at the park?---Is the man and his dog homeless?
1688	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000001688.jpg	62---62---67	Do this dog's owners pamper it?---What color are the dogs paws?---What is this puppy doing?	Is the dog ready for a meal?---Is this dog having a good day?---What is in the box?---Is it safe for the dog to eat this type of food?---Is it the dog's birthday?
97049	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000097049.jpg	3	What is on the side mirror?---Is the dog driving the car?---What shape is the mirror?---What is the mirror reflecting?---Why is the dog staring at his image in the mirror?---Is the driver driving fast?---How many birds are in this image not counting the reflection?---What can be seen in the middle of the mirror?---IS the dog inside the car?	Does he go for a lot of rides?---What country was this taken in?---How often do you take the dog out for rides?---What is in the mirror?---What is the dog looking at?
299836	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000299836.jpg	62---62---1---47---67---67	What color is on the back wall?---What do they use this for?---Is this a TV set?---Is the glass on the table full?---How many chairs are in the photo?---How many people can be seen in the picture?---Where is the basket located?---What material is covering the seats of the stools?---How many drawers are visible?---Does this appear to be a furniture showroom?---What color is the wall behind the picture?---What is the dominant color in this design?---How many pictures are on the table?---Can anything else fit on the shelf?---Is the kitchen clean?	Is that a samurai mask hanging---How old is the man?---What were you eating?---Where is the mask on the wall from?---Where did you get the puffer fish?
320391	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000320391.jpg	62---62---67	Is the table made of wood?---Is there an animal that looks like this floor covering?---How many chairs are there?	Who created such a unique table?---What brand chairs are those?---Who made the table?---Do you think that table is made from a door?---Who made this table?
302712	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000302712.jpg	62---62---47---47---67	What side do you see plants?---How many items are hanging on the wall?---Are there any books in the room?---How many chairs are at the table?---What type of clock is this?---Is there a tripping hazard in the room?---Is there a stool in the photo?---What time is it?---What kind of stools are there?---What is on the wall below the ceiling?---What room is this?---What time of year is it?---How many chairs are visible in the room?---Are the lights turned on?---How many windows are on the same wall as the clock?---What time is on the clock?---How many lamps are there?---Is the room growing darker?---What time is it on the clock?---How many chairs are there?---Does the window have curtains?---What covers the windows?---What object is next to the cup?---Is this a living area?---What time of the day is it?---What time of day?---Could the time be 10:10 PM?	Are those round stools comfortable?---Where is the dining table?---Who's house is this?---Are those chairs hard to sit in?---Did you remodel?
171885	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000171885.jpg	62---62---62---1---62---1---67---67---1---67---62---62---62	How many clock faces?---What are the people under the umbrella doing?---How many people can be seen in the picture?	What is that building used for?---What city is this in?---What time does the clock say?---What would you call those statues on the building's facade?---What time is displayed on the clock?
79156	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000079156.jpg	62---67---62	Where are the flowers?---Is there a large bouquet of sunflowers on the table?---How many items on the windowsill are blue?---How many vases?---Do you like the flowers on the table?---Are there any family photos in the picture?---How many chairs do you see?	How old do you think the furniture is?---What kind of wood is the table made of?---Are those chairs antique?---Where is everybody?---Do you have tea there?
543201	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000543201.jpg	1---62	What color are the umbrellas?---Does the child have a soul?---Do all of the plants have blooms?---What is the lady selling in her basket?---What expression is on her face?---What is the child playing with?---Is it raining?---Is the girl crying?	How does she like the rain?---Is the child smelling flowers?---What kind of flowers are in the pot?---How old is she?---What's her name?
80433	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000080433.jpg	62---67---62	Are there any pictures on the wall?---Is the couch pink?---Is there a fireplace in the room?	Is this a model home?---Why is there nothing hanging ont he stark, white walls?---The living room is that?---Is that a fireplace to the left?---Does the pot belly stove work?
493114	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000493114.jpg	62---1---47---1---1---1---1	What is on the cake?---What is in the background?---What type of game are they playing?---Why do they have art on the walls?---Is there cake on the chair?---What sort of scene is on the monitor behind the girl?---Does the TV display a scene from a soap opera or animated show?---Does the woman have any tattoos?---Are the people actually sitting outside?---What is the girl's skirt made of?---Is the lady having trouble cutting the cake?	Did you make that cake?---Why is this party being held?---WITHhat show are they watching?---What kind of cake is she cutting?---Is the woman taking a piece of cake?
97218	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000097218.jpg	67---67---67---67---67---1---1---1---1---1---1---1---1---1---1---1---1---62---67---62---62---62---62---62---62---62---62---62---62---62---62---1---62---67---67---67---67---67---67---62	Are these people friends?---Are the chairs stackable?---What color is the seat?	Is this a meeting or a restaurant?---What are these people doing together?---Was this the work conference you mentioned?---What are they meeting for?---Are they all studying?
186753	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000186753.jpg	1---1---1---1---1	Could this place use a feminine touch?---What surface are they standing on?---Are they bowling on Wii?	What are they watching on the TV?---Who are they watching?---What game are they playing?---Are you guys suppose to be working?---What do you think is their day job?
183372	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000183372.jpg	62---62---1---1---1---67	Is the tv on?---Are there shoes on the floor?---What kind of bottles are on the table?	What game are they playing?---What game are they playing?---What game are they playing?---What were they playing?---Were you playing strip rules?
86790	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000086790.jpg	62---62---62---1---1---1---1---1---1---1---1---62---62---67	What game console are these kids engaging and playing with?---Do all of the kids have their shoes on?---Is anyone away from the group?---Is it a library?	What type of game console are they playing?---Do you volunteer at a library?---What video game were they playing?---Are these kids in a Wii challenge at the library?---What game are the children playing?
182969	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000182969.jpg	62---1---1---1	How many boys are shown?---Is there carpeting on the floor?---Which gaming console do you think these children are using?	How many TV screens have been broken because of this?---Is that a Wii game?---What game is the boy playing?---What game is he playing?---Are those kids playing a video game
102191	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000102191.jpg	62---62---62---67---62---62	What room is this?---What is the shape of the doorway?---What color is the table?---Is this room lonely?	What country is this picture taken in?---Does the fireplace open on the other side of the wall also?---How big is this house?---Is that living room inside our outside?---How much does the fireplace help when it's cold?
45537	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000045537.jpg	62---62---1---62	Where is the ceiling fan?---Does this look like it's in a house or an apartment?---What is on the shelves?---Is anyone able to sit in this chair?---Why is there a gate?---What is sitting in the chair?---What color is the cup behind the boy?---Does this room have crown molding in the door frames?---What color is the wall?---Who is sitting in the rocking chair?	How many children live here?---Is that a mirror on the back wall?---Whose house is this?---Are those real wood floors?---How old is that tv?
146988	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000146988.jpg	67---47---1	Can you see a person's knees?---What brand of game are they playing?---What are the players drinking?	What game were they playing?---How much did that Wii cost?---Didn't dudes played Wii enough to justify drinking regular beer?---How many beers did it take to set up your new Wii?---When did you buy Wii Sports?
117218	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000117218.jpg	62---62	Is the a store?---Where is the lamp?---How many people will get a stocking this year in this household?---What is hanging on the fireplace?---What is the pattern on the stockings?	How long did it take to decorate the room?---What season is portrayed?---do you think that's a lot of presents?---What kind of presents are under the tree?---Whose home is this?
389977	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000389977.jpg	67---62---62	What colors are the rug?---What geometric shape are the wooden supports on the ceiling?---What color is the lamp?---If this picture was taken at sunrise, which direction do the windows face?---What room is this?---How many gray stripes of carpet are there?---Is this a room in somebody's home?	Whose house is that?---How big is that room?---What are the large white objects used for?---What are those two large sculptural structures?---What type of wood is the flooring made from in this room?
221614	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000221614.jpg	62---1---1---1---1---1---1---1---1---62---62---62---62---62---62---62---62	Why are all of these people here?---Is the girl in the direct center of the photo holding a Wii remote?---What is the state on the women's shirt?---Is this shot in the day or night?---How many people in this picture?---Is there a person that is not standing still in the picture?	Are they playing a video game?---What Wii game are they playing?---What are they playing?---Is this a Wii demonstration at the local library?---What sport are they playing?
326966	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000326966.jpg	62---1---1---1---47	Is the man wearing a name tag?---Why are the guys in suits?---Does the man have something in his mouth?---What type of tie does the man have on?---What's around his neck?---What is in the man's hand?---What is in the background?---How many people do you see with a bow tie?	Is the man smoking a real cigarette?---What is this man smoking?---Is he smoking inside?---Where was this taken?---What is his name?
530284	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000530284.jpg	1---1	How many people are in the picture in the background?---What is the man doing?---What brand of TV is shown?---What brand is the monitor?---Is the TV on?---What is in the small frames on the wall?---Is there a cat?---What kind of TV is shown?---Is this an HDTV?---Is the television set turned on or off?---What is in the reflection?---Is the television on?---Is there a woman on TV?---Is the TV off?---Figure out what the sign say based on the partial letters visible?---Is the tv on?	How old is the television?---Does that TV appear to be teetering dangerously on the shelf?---Is that a tube TV?---Why aren't they watching the TV?---What size tv is that?
26504	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000026504.jpg	1---1	Where are the men?---What color is the bird?---What is the man holding?	What type of bird is that?---Why did they kill that bird?---What kind of bird is this?---What kind of rifle is he holding?---Did they kill that bird?
138134	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000138134.jpg	1	Does the man notice the bird?---Is the picture taken at the mountains?---Was the bird suppose to be in the picture?	What type of bird is it?---What kind of bird is that?---How much does that bird weigh?---Does the man get his feet wet?---What ocean is this?
179470	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000179470.jpg	1	Are all the birds the same color?---What kind of birds are these?---What is in the hand?	What kind of bird is this?---Were you feeding the birds?---Did the bird poop on your hand?---What is the pigeon eating?---Isn't he in danger of contracting anything from pigeons?
118994	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000118994.jpg	1---1	Is anybody wearing glasses?---What color is the man's hat?---What kind of bird is pictured?	What type of bird is it?---Does the owl look annoyed?---Did you get a chance to hold the owl?---How long has that man been an owl handler?---Is that owl trained?
307930	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000307930.jpg	3---3---3---3---3---3---3---3---3---3---3	What are the birds standing on?---Is the water yellow?---What is in the distant coast?	What is the yellow stuff in the water in front?---What is the yellow colour caused by?---What body of water is shown in the picture?---What city is that?---What is that large bird on the pier?
518083	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000518083.jpg	3	What color is the bird?---What is in the background?---What type of bird is on the car?	What was it attracted to?---Whose car is this?---What animal is in the photo?---How do you tell if it's a male or female cardinal?---How long has the cardinal been perched on the car?
80404	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000080404.jpg	1	Is this at a zoo?---Does that look like a real parrot?---Can the human travel the same way as the red animal?	What kind of bird is that?---Is that a parrot?---Is the bird landing?---What type of bird is that?---Is that bird flying away?
268150	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000268150.jpg	1---47	What color is the bottom of the cup?---What object is in the background of this picture?---In which hand is someone holding the mug?---What animals are on the mug?---What flowers are written on the side of the cup?	What's in the mug?---Where did you get the flamingo cup?---What does this mug say about the owner?---What drink is in the mug?---Where did you find it?
44958	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000044958.jpg	3---3---3---3---3---3	What type of car is this?---Is there room for a driver in this car?---What make is the car?---What country is this car likely in?---Are the cars parked?---What color is the auto in front?---The blue car is what make and model?	What year is that car?---How old is the person who owns this car?---Why did they park over the lines?---Is it new?---Did the bird die?
