image_id	score	url	categories	vqa	vqg
462872	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000462872.jpg		Are the train windows open?---Is this a brand new bridge?---Is there graffiti on the bridge?	Where is that bridge located?---How fast is the train going?---Where is this train going?---Do they still use that kind of train in Great Britain?---Is this near Los Angles?
530397	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000530397.jpg	1---1	How many vehicles are there?---Are these vehicles on a tarmac?---What is the vehicle caring with the trailers?	Are they storing the luggage?---was there an accident?---Is this at an airport?---Are they taking luggage from a plane?---Are these vehicles you would find at an airport?
424029	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000424029.jpg		Is the bird fat?---Is that bird sitting on a branch?---How many birds are on the branch?	What kind of bird is that?---What type of bird is that?---What kind of bird is this?---What kind of bird is he?---What kind of bird is it?
20172	0.2	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000020172.jpg	1---1---1---1---1---1---1---1---1---1	Where is the train heading?---What city is this train station located in?---Is the train coming or going?	How old is that train?---Has the train stopped?---Where is this train station located?---Did you ride this train?---Did you ride the train?
568974	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000568974.jpg	1---1---47	How many people are supposed to sit on this?---What is in the cup?---Where is the man's luggage?	Are those handles on the bench so you can tie yourself down during a wind storm?---What are those things on the bench?---What brand of shoes is the man wearing?---Is that coffee cup empty?---What are those things on the bench for?
435267	0.14285714285714285	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000435267.jpg	67	How many sets of three carrots are on the plate?---What vegetable is on the plate?---Is the glass full?	Is that a vegetarian meal/---What food is in the center of the plate?---What kind of dish is that?---What type of food is that?---What food is between the carrots?
84202	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000084202.jpg	62---62	Is this Christmas time?---What animal statues are on the table?---Are the curtains lacy?---Is this Elvis Presley's home?	What presents are in the boxes?---When did you install the stained glass?---Why choose a white Christmas tree?---Where did they get the stained glass from?---Is this christmas tree more flammable than natural trees?
200796	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000200796.jpg	1---1---1---1---1---1---1---1---1---1---1---1	What color are the first 6 kites?---Is that a dragon made of kites?---How many children are in this scene?	What park is that?---What kind of kite is that on the left?---Where was this photo taken?---What are they flying kites for?---Is that the longest kite ever?
303991	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000303991.jpg	1---1---1---1---1---1---1---1---1---1	What two colors are in a pattern on the platforms and ramps?---What is the boy in the middle skateboarding on?---What kind of sport is this?	What kind of skateboard is that?---Is this a competition?---Is he going to fall?---Can you do that trick?---Does he ever fall?
513703	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000513703.jpg	1---1---1---1---1---1---1---1---3---3---1---1---3---3---3---1---1---1---1	Is the dog's mouth open?---Is the dog playing with someone?---What is the dog trying to catch?---What is the color of the frisbee?	Does the dog actually catch the frisbee?---What park is this picture taken at?---How old is the dog?---What is the dog's name?---What kind of dog is that?
358237	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000358237.jpg	1---1---1---1---1	Is anyone riding a bike?---What is the man riding?---Is it taken in Winter?---Is this a United States scene?---What type of hat is the man wearing?---What kind of shop is this?	Have you purchased a bicycle from there?---What do you call those old-fashioned bikes on the sign?---Did they intentionally take the picture of the guy riding the bike by the bike shop?---Is that a bike rack in front of the store?---Do you ride a bike?
233902	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000233902.jpg	1---1---1	Is the woman wearing jewelry?---What is the woman holding in her hand?---Are the people in this scene the same age?---Is the couple happy?	Will they eat the pizza?---What are the toppings on that pizza?---What restaurant was this photo taken at?---How old is the man in this picture?---Is that pizza homemade?
493983	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000493983.jpg	1---1---1---1---1---1---1---1---1---1---1---1---1---1	Will the girl catch the frisbee?---Is the water salty?---Is this water reflecting light on it's surface?	Is this pool clean?---How big is that pool?---Where is this?---How deep is the water?---Is that a public pool?
458864	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000458864.jpg	1---1---1---1---1---1---1---1---1---1---1	What is the military woman doing to the animal?---Is the woman a vet?---What country is this?	Why is she injecting the cow?---Is that lady a vet?---What kind of shot is it getting?---Is the cow ok?---What are they doing to the cow?
100746	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000100746.jpg		Do you see birds in the sky?---Is this an air show?---Is the sky clear?---Can both of the planes go the same speed?---How many items are in the photo?---Are this propeller driven planes?---Are these real birds?---Are the planes commercial?---What is the airplanes mimicking?---What's behind the jet?	How many people are in each jet?---Are they flying in a formation?---How close did they fly to each other?---Is this part of an air show?---How often do they fly over?
334373	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000334373.jpg		What color is the bear?---What does the bear's hat say?---How many eyes does the bear have?	Where did the bear come from?---Do you always take the bear on your motorcycle?---How much did the stuffed bear cost?---Who owns this teddy bear?---Does it ride along all the time?
268793	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000268793.jpg		Is there anything to read on the desk?---How many computer monitors are there?---Is the mouse wireless?---What scene is on the laptop screen?---What is the screen picture a close up of?---Are all the computer images displaying the same thing?	Why is the curtain drawn?---Whose computer is this?---Why two monitors?---Are the screens connected to the same computer?---Is that a new computer?
288486	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000288486.jpg	1	What is covering the ground?---What is this person climbing?---Are clouds in the sky?	Where is he skiing at?---Where is this?---Is this man climbing up the slope?---How long is the trek uphill?---Is this person cross-country skiing?
573873	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000573873.jpg	1---1	Is the dog going the way it should if it is supposed to be following its master?---How many dogs are there?---Are the two people playing with the dog?---How many people are wearing shorts?---Does this dog belong the women?	Is the dog playing with the people?---What is in her left hand?---What's your dog's name?---What color is the frisbee in the dog's mouth?---How much does the dog weigh?
158977	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000158977.jpg	3---3---3---3	Are there people in the photo?---Does the bicycle have disk brakes?---Who rides this motorcycle?---Are there spokes in the wheels of the bike?---Is there a motorcycle and a bicycle in the photo?---How many cars are parked in the background?---How many cars are in front of the motorcycle?	Were they chained together?---What is that?---What model of bike is that?---Who owns the motorcycle?---What kind of motorcycle is that?
14244	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000014244.jpg	3---1---1---1---1---1---1---1---1---1---1---1	Can the man be hurt doing this?---Will he hit the fire hydrant?---How many bikes do you see?	What is that trick called?---How high can he jump?---Is it legal to do skateboard tricks on a city street?---Who is that skateboarding?---Did he land this trick?
204489	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000204489.jpg	1	What is the lady doing?---What is writing on?---Is that a woman?---What kind of building structure is she in?---What is in the glass on the table?---Is this a selfie?---What is the woman's facial expression?---What is she eating?---What is she doing?---What time is it?---Does she have painted nails?---Is she dressed formally?---How many tattoos can be seen?---Which hand is higher than the other?---Is this person inside or outside?---What are the women doing in the office?---What color is the lady's shirt?---What color is the girls vest?---Are there any non alcoholic beverages displayed?---What is the woman doing?---Is this a bakery?---Is this girl wearing a uniform?---What is the quality of this photo?---What is the woman holding?---What color is her jacket?---Is the girl serious?---What color is the girl's pants?---Is the woman smiling?---What color shirt is the person wearing?---Is she wearing a t-shirt?---Is this woman drinking milk?---What color are the jacket buttons?---What food is the woman holding?---How many women are in this picture?---Where is the cup?---Where was this photo taken?---What color is the lady's jacket?---Is this a boy or a girl?---How many font does the person have?---Does the shirt have drawstrings?---What are the people doing?---What does the woman have in her hand?---What color is the woman's jacket?---What are the people holding?---What is on this ladies head?---Who is the person dressed as?---What is this person doing?	What is she drinking?---What was the occasion?---What type of wine is that?---What wine is she drinking?---Is she enjoying her glass of wine?
97339	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000097339.jpg		What is under the donut?---What is the shadow of?---What is sprinkled on the donut?	What kind of sprinkles are on the doghnut?---Does that donut have bacon on it?---Where did that doughnut come from?---Where is this donut from?---Are those onions on your donut?
233935	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000233935.jpg		What color is the plane?---Is this a plane or a jet?---How many engines are on this plane?	What kind of airplane is that?---Is this plane landing?---How many people are in that plane?---What kind of plane is that?---How fast is the plane flying?
460575	0.4444444444444444	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000460575.jpg	1---1---47---1---47---67---47---62	What is the boy pointing at?---Is there salt in this picture?---What side item does the man have?---Why is his tie over his shoulder?	What is he pointing at?---Is he sharing his food with the girl?---Where was this taken?---Are these two young people related?---Are they at a formal dinner?
235177	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000235177.jpg	1---1---1---1---1---1	How many boats are in the picture?---Is there a dog in the boat?---Why type of boat is this?---How many people are on the deck level of the boat?---What does the call sign "FN437" stand for, on the boat's hull?---What animal is at the front of the boat?---Is a man diving into the water?---How many people are in the water?---What is the name of this boat?---What colors make up this boat?---Is the weather stormy?---Is the boat spacious?---What color is the water?	What body of water are they sailing in?---What is the name of that boat?---Is it safe to be swimming in those waters?---Did everyone jump in?---What is the person in the water trying to accomplish?
265139	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000265139.jpg	1---1---1---1---1---1---1---1---1---1---1	What brand is the men's tennis racket?---What sport is being played?---What color is the men's shirts?---How many people are in the front row in this picture?	What tennis tournament is this?---What is the score of the match?---Was this taken at Wimbledon?---Who is this person?---What's the score in the game?
471771	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000471771.jpg	1---1	What species of Zebra are in the photo?---How many zebras are in this picture?---Are these all the same animals?	Did you get to feed the animals?---How did you get that close to a zebra?---Did you get to pet them?---What zoo is this?---Are the two zebras the same age?
199469	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000199469.jpg	1	What pattern is on the man's tie?---Is the man in this photo appear to be over thirty years old?---What kind of outfit does the man wear?	Is this person naturally tan or does he use bronzer?---Why is this man dressed up?---What is the man's name?---How old is that man?---who is he?
226039	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000226039.jpg	1	Is the dog happy?---What do you think the hat says?---What color is the hat?---Do dogs normally wear hats?	What is the dog's name?---What is the dog's name?---How long did he let it stay on?---How old is that dog?---why does this dog look sad?
165977	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000165977.jpg	3---3---1---1---1---3---3---1	What color is the motorcycle?---What does the bottom of the bike say?---Does the motorcycle have a passenger seat?---What brand is the motorcycle?---What color is the bike?	Does this bike have a helmet?---Is that a new bike?---What kind of motorcycle is that?---Is the motorcycle used for street racing?---What year is this motorcycle?
580454	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000580454.jpg	62	Is the brown item a toy?---What is the teddy bear strapped to?---What color is the purse?	Whose bear is this?---Who does the suitcase belong to?---What is that teddy bear on top of?---Who does that belong to?---Is that a little girls luggage?
110111	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000110111.jpg		How many racks of donuts are there?---How many flavors of donuts are in this photo?---What flavor are the black donuts?	Which pastry would you choose if you could have just one?---How much does a doughnut cost?---Were the donuts delicious?---Is this at a standalone bakery?---How much are the doughnuts selling for?
209200	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000209200.jpg	3---3---3---1---1---1---3	What is the truck selling?---What color are the garage doors?---What color shorts is she wearing?	What is the man in the truck selling?---What is in the back of the truck?---What is written on that truck?---Is anyone working at the food stand?---Did you buy vegetables from this vendor?
387293	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000387293.jpg		How many kinds of animals are in this picture?---What is the dominant color in this picture?---Are these animals wild?---What surface are they on?---What color is the grass?---What are the giraffes doing?---What animals are in the field?	In what way are these two giraffes interacting?---How tall are these giraffes?---Who won the fight?---Is that a nature park?---Are those giraffes fighting?
176085	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000176085.jpg	67	What is on the plate?---How many pieces of banana are in the picture?---How many types of fruit do you see?---Were these fresh or canned?---What kind of fruit is this?---Would a vegetarian eat this?---Is the table top laminate?	How often do you cut up fruit like this?---Do you like these fruits?---Why so much fruit?---How many calories was this meal?---What are they making with those fruits
375536	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000375536.jpg	1---1---1	How big is this boat?---Is this body of water next to commercial high rise structures?---Is this boat taking maximal advantage of the wind?	What river is that?---Is the boat sailing?---What kind of boat is that?---What is that boat used for?---What is the name of that lake?
262997	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000262997.jpg		Is this a public bathroom?---What piece of furniture is on the other side of the door?---What color is the towel on the tub?---Is the toilet paper folded for presentation?---What kind of room is shown?---Would you use this bathroom?---Is this a narrow room?---Is this a large bathroom?---How many towels can be seen?---Does the mirror have a golden frame?	What kind of art do you hang in a bathroom?---Is that bathroom brand new?---Was that bathroom too small?---What are those photos on the wall?---Whose bathroom is this?
329563	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000329563.jpg	1---1---1	What color are the batters socks?---What is covering home base?---What color is the batter's helmet?---Is the catcher right or left handed?---Is he wearing pants?---What number is the man's Jersey?---What color are the batter's socks?---What sport is being played?	What's the score in that game?---Who is batting?---What's the count?---What two teams were playing baseball?---Are those the dodgers and angels?
213344	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000213344.jpg	67---1---1---1	How many bearded men?---How many men are wearing glasses?---What are the people holding?---What object are all four men holding?---What industry do these men work in?---What is being presented to the winner?---How many are men?---Will the number on the birthday cake denote the person's age?---How many people are here?---What holiday is it?---What number is here?---Are the men celebrating something?---What does the cake say?---What event is this?---How many people are wearing purple shirts?---Why is the man wearing rubber gloves?---Do the people appear to be waiting for something?---Which person is the guest of honor?---What are these men looking at?---What are the men celebrating?---What color is the team's shirt?---Is this a birthday cake?---What do you think these guys do for a hobby or profession?---What are the men holding?---Who is the shortest person in the scene?---Could that cake be sliced with a sword?---What color is the plate?	What's the occasion?---What was the special occasion?---What is the cake for?---Whose birthday is it?---What is a wandering club?
43829	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000043829.jpg	1	What is the person doing?---Is this a dangerous thing to do?---What color is the marking on the ramp?	Is he sliding across the top of that structure?---Does the person make it down without falling?---How old is the person snowboarding?---What kind of trick is that?---Is this person going to make the jump?
206656	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000206656.jpg		What device is in front of the cat?---How many whiskers does the cat have?---What color is the cart?---Did the cat kill the bird?	Does the cat ever try to use the remote?---Does the cat know to use the remote?---Can the cat operate the remote?---Does the cat play with the remote control?---What is the cat staring at?
525462	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000525462.jpg		What age group are these designed for?---Are there any clouds?---What kind of kite is pictured?---What is in the air?	Is that kite supposed to be the Nemo character?---How hard is it to get that up there?---Is that kite from the movie Nemo?---Is a child flying this kite?---How high did you get it to go?
114363	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000114363.jpg		What does the sign say if translated into English?---Are these high-rise buildings?---How many stories in the house?---What are you not allowed to do at any time?---Can buses turn here?---What is the column made of on the house?---What color is the door?---Do you think this is a town in California?---How many windows are on the building?---What kind of tree is in the background?---How many lights on the building?---What happens in this building?---When can you park in the area depicted in this photo?---What is this intersection the corner of?---What language here?---What is the name of the street?	When was this building built?---Are you visiting someone inside?---Is the language French?---Do you know the translation of that sign?---Is this an apartment building?
430940	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000430940.jpg	67---47---47	Is the sandwich halved?---Is there any meat in this picture?---What is the green vegetable on the plate?---What color is the table?---Is this a fresh pizza?---What is the vegetable on the right?---What kind of meat is on the bun?---What's on top of the bread?---Are there any utensils shown?---What utensils are pictured?---Is there a candle on the table?---What vegetable is on the plate?	Does it make it a health meal to add a salad?---Who made that combination?---What kind of hot dog is it?---What is in the bowl by the candle?---Did it fill you up?
17216	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000017216.jpg		Does this meal contain meat?---How many types of vegetables are there in this picture?---What color are the carrots?	Who made those vegetables?---What is the recipe for that dish?---Art they stir frying vegetables?---What did you flavor it with?---What kind of food is this?
333277	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000333277.jpg	1---1---1---1---1---1---1---1---1	Are they inside?---Is someone wearing a red shirt?---What is the man throwing?	Where are these people playing?---Who all is playing frisbee?---How many girls on the team?---How far can he throw a frisbee?---Are these people friends?
436406	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000436406.jpg	3---1---1---3	Where does this bus go?---What bus number is this?---Is the rat real?	What city is shown in this photo?---Where is cottage grove?---Why is there a big rat on the street?---Why is there a model of a giant rat?---Is that giant rat inflatable?
336735	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000336735.jpg	1	Where is the man's right hand?---What is the man laying on?---Is the man sleeping?---Is the bed made?---What musical instrument in is the room?---Is everyone sleeping in the picture?---Is he sleeping?	How big is that bed?---What is his name?---Is this man going to sleep?---Who is he>---Why is he laying down?
373312	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000373312.jpg	62	What is the bird on?---Is this a migratory bird?---What is sticking out next to the chair?	What kind of bird is that?---What type of bird is this?---Is the dragonfly real?---Do you know what that bird is called?---What type of bird is that?
106346	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000106346.jpg	1	What type of controller is he holding?---What color is his shirt?---What is the relationship status of this person?	What is that weird device she's holding?---Is this person playing a video game?---Is that a wii remote?---What game is he playing?---Who is holding the controller?
334234	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000334234.jpg		Are these traffic lights typical?---What color are the traffic lights?---How many traffic lights are there?	Is this an art sculpture?---Where was this taken?---Why are there so many stoplights?---Are all of the lights red?---Why are there so many traffic signals?
192524	0.14285714285714285	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000192524.jpg	1---1---1---1---1	Are the people in Japan?---How many people are reading books?---Is anyone wearing a skirt?	Do you ride it often?---In what country could this be taking place?---Which of these three people is more intelligent?---Is that woman making a phone call?---Are they on a train?
477066	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000477066.jpg	1	What is in the background?---IS the water cold?---How many people are surfing?---Is anyone surfing?---Are the waves foamy?---What is this person doing?---Is the man falling backwards or forwards?---What color is the photo?	What kind of surfboard is that?---Is that a professional surfer?---Where is this?---What ocean is this?---Is the man successfully surfing the wave?
440133	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000440133.jpg		What kind of ground is the zebra walking on?---What is the scenery?---Is the zebra standing still?---Are the zebra's stripes all straight?	How old is that zebra?---Where does the zebra live?---Where is this?---Did that zebra finish getting a drink of water?---Is that a wild zebra?
437588	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000437588.jpg		How many pipes are there?---Is the picture taken outdoors?---Is the hydrant rusty?	Is that fire hydrant still able to work?---How is there so much rust on the fire hydrant?---Are you replacing those pipes?---Are they ever going to update or replace the fire hydrant?---Does that fire hydrant work?
112707	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000112707.jpg	1---1---1	What is the person in white holding?---What game are they playing?---What is the color of the catcher's hat?	Who won the game?---Who is that at bat?---Who is batting?---What baseball teams are these?---Who won the game?
117327	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000117327.jpg	67---47---47---47	Which restaurant is this taken in?---Are there any green peppers?---Is there any fruit?	How many eggs are in the omelette?---How much did that dish cost?---Does he omelette have meat?---Do you enjoy omelettes?---Is that an omelette?
151761	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000151761.jpg		Are the elephants in a zoo?---Is the baby elephant about to go into the water?---Was this photo taken at a zoo?---Are there any trees in the background?---What is the baby looking at?---What color are the rock's behind the elephants?---What is the color of dirt the elephants are walking on?---Are these elephants facing the camera?---What is the color of the rocks?---Is the baby elephant smiling?---Are the elephants friends?---How many elephants in the photo?---How many elephants are there?---Is this the front or back of an elephant?	Where is this?---Is that little elephant asleep?---How old is the baby elephant?---Are the elephants healthy?---Is the elephant caring for the baby elephant?
325957	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000325957.jpg	1	What insect in on the kids shirt?---Is that a Yield sign?---What is written on the man's shirt?---Is the girl happy?	Does that girls hand looks crooked?---Why is this child holding up their hand?---Is the child a boy or a girl?---What does her pose symbolize to you?---Do many cars go through the stop sign?
158028	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000158028.jpg		How supplied these banana?---What is the difference between the yellow bananas and the slightly green bananas?---What brand is shown?	Are these organic bananas?---Where are these bananas being sold?---How old are those bananas?---Do you like them green?---How do you choose bananas to buy?
310867	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000310867.jpg		What's the counter top made of?---What color is the sink?---How many lights are there?---Is the tap running?---What color is the painted portion of the wall?	Is there a curtain for the shower?---Is that your bathroom?---Is that sink smaller than one on an airplane?---What is in the box?---How does one live without a mirror above the bathroom sink?
311974	0.16666666666666666	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000311974.jpg	62	What kind of bed is there?---What is sitting under the window?---Was the bed handmade?	Is this a dorm?---Is this a college dorm?---Who built the loft?---Who made the bunk bed?---Does that top bunk fold up?
330499	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000330499.jpg	67---67	How many pillows are on the sofa?---Is there a cat on the sofa?---Is the TV on or off?	Where did the throw pillows come from?---Is that your living room?---Do you decorate with things in pairs or triplets?---Is that a television on the dresser?---Is that a new sofa?
215738	0.2	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000215738.jpg	1---1---1---1---1---1---1---1---1---1---1---1---1---1	What are the cyclist wearing on their heads?---Are all the people going to work?---Are the people ordering food?---How many trucks are on the street?---What type of truck is that?	What country is this?---What street was this?---Where are those bikers going?---What country were you in this time?---Where are those bikers going?
224938	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000224938.jpg	1	Who has glasses?---What type of vehicle is this woman on?---Sunny or overcast?	Do you ride a lot?---What kind of bike does she ride?---What is her name?---What is she sitting on?---What is she pointing at?
244720	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000244720.jpg		Are the dogs looking at the camera?---How many dogs are on the truck?---What is the truck bed made out of?	How many dogs do you have?---Are these dogs riding on the truck?---Are the dogs chained to the truck?---How do those dogs stay balanced going down the road?---Why are there no rails on the back of the truck?
42169	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000042169.jpg	1	Is the woman holding a cat?---Is this a black and white photo?---What is behind the lady's head?	What year was this picture from?---How old is this picture?---What era was this photo taken in?---Is it appropriate to use an umbrella while wearing a house coat?---Was this a relative?
114126	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000114126.jpg		Is the dog eating the frisbee?---What season is it?---Is the dog running?	Does the dog like sand?---Does your dog catch it in its mouth?---How old is that puppy?---Did you train the dog?---What does the dog have in its mouth?
303003	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000303003.jpg		How many round cakes did it take to make this bear?---Is the cake frosting brown?---Is this a sweet food?	Is there a special occasion for this bear cake?---What flavor is the cake?---What is the occasion for the cake?---How many cans of frosting did it take to cover the cake?---What is the bear made of?
34777	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000034777.jpg		What is the color of the animal?---What popular child's toy is named after the main character in this photo?---What animal is in the picture?---How many baby elephants are in the picture?---Is there a fence behind the rocks?---How many elephants are in the photo?---Does this look like a zoo enclosure?---What type of animal is in the road?---What color are the elephants?---What is this baby elephant doing with it's trunk?---Are shadows cast?	How old is the baby elephant?---How old is the elephant?---Where is this zoo?---How old is that elephant?---Where are the elephants?
156963	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000156963.jpg	3---3---3---3---1---3---1	Does the bottom of the bus match the snow?---What season is it?---Is someone jaywalking?---Is the street light on?	What city is this street in?---How much does a ride on that bus cost?---Is it snowing?---Where is this?---Where is the bus going?
256455	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000256455.jpg		What is in the bird feeder?---Is the bird perched?---What is the bird feeder made of?	How many birds were there?---Where can I buy that bird feeder---What kind of bird is that?---What type of bird is this?---Whats the bird doing?
299029	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000299029.jpg	1---1---1---67---67	What color are the frisbees?---Are some folks shirtless?---How many people are wearing green shirts?---Are the garbage cans close to the people or far away?---Are there mountains in the background?---Which person may be barefoot?---What color is the girl's shirt?---Are the men wearing shirts?	How did she hurt her knee?---Are they playing frisbee golf?---What game were they playing?---What is everyone playing?---Are these people playing frisbee?
415077	0.5	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000415077.jpg	62	Is there a leather couch in this room?---Is this a luggage storage?---What material is the door?---How many mirrors are on the wall?	What are the baskets for?---Why are there so many luggage cases?---Is that a picture of your house?---Why hasn't anyone unpacked?---Did you bring a suitcase for every day of the week?
382006	0.0	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000382006.jpg		How many apples are in the plate with the yellow ribbon?---How many ribbons are on display?---What do the ribbons mean?	How much did these apples cost?---Which apples won first place?---Who grew the winning apples?---What are the ribbons for?---Did you enter the contest?
381458	0.3333333333333333	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000381458.jpg	67---1---1---47	What material are their pots made of?---What event is this for?---What is the type of cake?---What is the glass jar holding?---Is that cake healthy?---Is there fruit on this cake?---What is in the bottle?---What type of fruit is on the cake?	What kind of cake is it?---What kind of topping is on that cake?---What kind of cake is that?---What was the cake for?---What type of cake is that?
466445	0.25	https://vision.ece.vt.edu/data/mscoco/images/train2014/./COCO_train2014_000000466445.jpg	1	Is this person wearing a business suit?---Is the person in a home?---IS the bed made?	Why is the man smiling?---Is this man dressed up to go out to dinner?---Who is this man?---What is the mans name?---Why is he dressed up?
